20250929010801,15,16.7,98.9,78350.625,NaN
20250929010901,15,16.7,98.9,78351.83333333333,NaN
20250929011001,15,16.7,98.9,78353.6,NaN
20250929011102,15.1,16.7,98.9,78352.16666666667,NaN
20250929011201,15.1,16.7,98.9,78352.85714285714,NaN
20250929011302,15.1,16.7,98.9,78353.57142857143,NaN
20250929011402,15.1,16.7,98.9,78351.75,NaN
20250929011502,15,16.7,98.9,78347.85714285714,NaN
20250929011602,15,16.7,98.9,78349.28571428571,NaN
20250929011702,15,16.8,98.9,78351.42857142857,NaN
20250929011802,15,16.8,98.9,78348.5,NaN
20250929011902,15,16.8,98.9,78350.42857142857,NaN
20250929012001,15,16.7,98.9,78349.83333333333,NaN
20250929012102,15,16.7,98.9,78349.875,NaN
20250929012201,15,16.7,98.9,78348.88888888889,NaN
20250929012302,15,16.7,98.9,78346.375,NaN
20250929012401,15.1,16.7,98.9,78346.71428571429,NaN
20250929012501,15.1,16.7,98.9,78346.88888888889,NaN
20250929012602,15.1,16.7,98.9,78345.66666666667,NaN
20250929012702,15.1,16.7,98.9,78345.75,NaN
20250929012801,15.1,16.7,98.9,78343.14285714286,NaN
20250929012902,15.1,16.7,98.9,78344.0,NaN
20250929013001,15.1,16.7,98.9,78343.0,NaN
20250929013101,15,16.6,98.9,78346.4,NaN
20250929013201,15,16.6,98.9,78345.42857142857,NaN
20250929013301,14.9,16.6,98.9,78342.5,NaN
20250929013402,14.9,16.6,98.9,78342.0,NaN
20250929013502,14.9,16.7,98.9,78341.0,NaN
20250929013602,14.8,16.6,98.9,78337.42857142857,NaN
20250929013702,14.8,16.6,98.9,78339.71428571429,NaN
20250929013802,14.8,16.6,98.9,78334.28571428571,NaN
20250929013901,14.8,16.6,98.9,78332.0,NaN
20250929014001,14.7,16.6,98.9,78334.42857142857,NaN
20250929014102,14.7,16.6,98.9,78333.5,NaN
20250929014202,14.7,16.6,98.9,78333.625,NaN
20250929014302,14.7,16.6,98.9,78331.28571428571,NaN
20250929014401,14.7,16.5,98.9,78332.44444444444,NaN
20250929014501,14.7,16.5,98.9,78329.85714285714,NaN
20250929014601,14.7,16.5,98.9,78326.0,NaN
20250929014702,14.6,16.5,98.9,78322.83333333333,NaN
20250929014801,14.6,16.5,98.9,78323.55555555556,NaN
20250929014901,14.6,16.4,98.9,78319.0,NaN
20250929015002,14.6,16.4,98.9,78320.375,NaN
20250929015101,14.5,16.4,98.9,78318.75,NaN
20250929015202,14.5,16.4,98.9,78322.375,NaN
20250929015301,14.5,16.4,98.9,78326.625,NaN
20250929015401,14.5,16.3,98.9,78323.25,NaN
20250929015502,14.5,16.3,98.9,78325.16666666667,NaN
20250929015602,14.5,16.3,98.9,78327.55555555556,NaN
20250929015702,14.5,16.3,98.9,78325.85714285714,NaN
20250929015802,14.5,16.3,98.9,78322.75,NaN
20250929015901,14.5,16.3,98.9,78324.28571428571,NaN
20250929020001,14.4,16.2,98.9,78320.77777777778,NaN
20250929020101,14.4,16.2,98.9,78321.875,NaN
20250929020202,14.4,16.2,98.9,78317.66666666667,NaN
20250929020301,14.4,16.2,98.9,78316.5,NaN
20250929020402,14.4,16.2,98.9,78316.1,NaN
20250929020502,14.5,16.2,98.9,78312.57142857143,NaN
20250929020601,14.5,16.2,98.9,78312.8,NaN
20250929020702,14.5,16.2,98.9,78313.8,NaN
20250929020802,14.6,16.2,98.9,78312.22222222222,NaN
20250929020901,14.6,16.2,98.9,78311.28571428571,NaN
20250929021002,14.6,16.2,98.9,78307.2,NaN
20250929021102,14.6,16.2,98.9,78305.25,NaN
20250929021202,14.6,16.2,98.9,78302.57142857143,NaN
20250929021301,14.6,16.2,98.9,78300.57142857143,NaN
20250929021402,14.6,16.2,98.9,78296.875,NaN
20250929021502,14.6,16.2,98.9,78296.25,NaN
20250929021602,14.6,16.2,98.9,78297.75,NaN
20250929021701,14.6,16.2,98.9,78297.71428571429,NaN
20250929021802,14.6,16.2,98.9,78292.77777777778,NaN
20250929021902,14.6,16.2,98.9,78290.75,NaN
20250929022001,14.6,16.2,98.9,78292.28571428571,NaN
20250929022102,14.6,16.3,98.9,78291.625,NaN
20250929022201,14.6,16.3,98.9,78287.33333333333,NaN
20250929022302,14.6,16.3,98.9,78284.44444444444,NaN
20250929022402,14.7,16.3,98.9,78282.0,NaN
20250929022502,14.7,16.3,98.9,78281.0,NaN
20250929022601,14.6,16.2,98.9,78281.42857142857,NaN
20250929022702,14.6,16.2,98.9,78284.28571428571,NaN
20250929022802,14.6,16.2,98.9,78287.75,NaN
20250929022901,14.6,16.2,98.9,78286.33333333333,NaN
20250929023001,14.6,16.2,98.9,78286.875,NaN
20250929023102,14.6,16.3,98.9,78285.9,NaN
20250929023201,14.6,16.3,98.9,78278.33333333333,NaN
20250929023302,14.6,16.3,98.9,78276.5,NaN
20250929023401,14.6,16.2,98.9,78273.2,NaN
20250929023502,14.6,16.3,98.9,78271.0,NaN
20250929023602,14.6,16.3,98.9,78272.28571428571,NaN
20250929023702,14.6,16.2,98.9,78273.75,NaN
20250929023801,14.7,16.2,98.9,78273.16666666667,NaN
20250929023902,14.7,16.2,98.9,78275.71428571429,NaN
20250929024002,14.7,16.2,98.9,78271.0,NaN
20250929024102,14.7,16.2,98.9,78269.8,NaN
20250929024201,14.6,16.2,98.9,78270.42857142857,NaN
20250929024301,14.6,16.2,98.9,78267.11111111111,NaN
20250929024402,14.6,16.1,98.9,78261.625,NaN
20250929024502,14.5,16.1,98.9,78263.71428571429,NaN
20250929024601,14.5,16.1,98.9,78268.7,NaN
20250929024702,14.5,16.1,98.9,78261.85714285714,NaN
20250929024801,14.5,16.1,98.9,78263.5,NaN
20250929024902,14.4,16,98.9,78256.88888888889,NaN
20250929025002,14.4,15.9,98.9,78259.42857142857,NaN
20250929025102,14.4,15.8,98.9,78255.25,NaN
20250929025202,14.3,15.8,98.9,78252.0,NaN
20250929025301,14.3,15.8,98.9,78252.125,NaN
20250929025402,14.3,15.8,98.9,78254.5,NaN
20250929025501,14.3,15.9,98.9,78253.33333333333,NaN
20250929025602,14.3,15.8,98.9,78254.85714285714,NaN
20250929025701,14.3,15.8,98.9,78260.125,NaN
20250929025802,14.3,15.8,98.9,78254.0,NaN
20250929025901,14.3,15.9,98.9,78259.66666666667,NaN
20250929030002,14.3,15.9,98.9,78265.5,NaN
20250929030102,14.3,15.9,98.9,78263.66666666667,NaN
20250929030202,14.3,15.9,98.9,78266.6,NaN
20250929030301,14.3,15.9,98.9,78270.75,NaN
20250929030402,14.3,15.9,98.9,78271.55555555556,NaN
20250929030502,14.3,15.9,98.9,78272.25,NaN
20250929030602,14.2,15.8,98.9,78271.25,NaN
20250929030701,14.2,15.8,98.9,78271.1,NaN
20250929030801,14.2,15.8,98.9,78271.75,NaN
20250929030901,14.1,15.8,98.9,78269.75,NaN
20250929031002,14.1,15.8,98.9,78270.625,NaN
20250929031102,14.1,15.8,98.9,78267.14285714286,NaN
20250929031202,14,15.7,98.9,78266.625,NaN
20250929031301,14,15.7,98.9,78267.5,NaN
20250929031402,14,15.6,98.9,78265.42857142857,NaN
20250929031501,14,15.6,98.9,78266.14285714286,NaN
20250929031602,14.1,15.6,98.9,78264.2,NaN
20250929031702,14.1,15.7,98.9,78265.625,NaN
20250929031802,14,15.7,98.9,78270.83333333333,NaN
20250929031902,14,15.7,98.9,78270.0,NaN
20250929032002,14,15.8,98.9,78270.875,NaN
20250929032102,13.9,15.7,98.9,78271.0,NaN
20250929032202,13.9,15.7,98.9,78271.33333333333,NaN
20250929032301,13.9,15.7,98.9,78270.3,NaN
20250929032402,13.9,15.7,98.9,78271.0,NaN
20250929032501,13.9,15.7,98.9,78272.875,NaN
20250929032601,13.9,15.7,98.9,78272.0,NaN
20250929032702,13.9,15.7,98.9,78271.75,NaN
20250929032801,13.9,15.7,98.9,78268.0,NaN
20250929032901,13.9,15.6,98.9,78269.75,NaN
20250929033002,13.9,15.6,98.9,78264.5,NaN
20250929033102,13.9,15.5,98.9,78267.57142857143,NaN
20250929033202,13.9,15.6,98.9,78261.125,NaN
20250929033301,13.8,15.6,98.9,78264.625,NaN
20250929033402,13.8,15.6,98.9,78267.11111111111,NaN
20250929033501,13.8,15.5,98.9,78265.71428571429,NaN
20250929033601,13.8,15.6,98.9,78265.8,NaN
20250929033702,13.8,15.5,98.9,78269.25,NaN
20250929033802,13.8,15.4,98.9,78267.14285714286,NaN
20250929033901,13.7,15.4,98.9,78273.125,NaN
20250929034001,13.7,15.3,98.9,78268.0,NaN
20250929034102,13.7,15.3,98.9,78271.0,NaN
20250929034201,13.7,15.4,98.9,78272.0,NaN
20250929034302,13.7,15.4,98.9,78271.375,NaN
20250929034402,13.7,15.4,98.9,78269.25,NaN
20250929034502,13.7,15.4,98.9,78264.875,NaN
20250929034601,13.7,15.4,98.9,78265.25,NaN
20250929034701,13.7,15.4,98.9,78267.625,NaN
20250929034801,13.8,15.3,98.9,78263.0,NaN
20250929034901,13.8,15.4,98.9,78267.22222222222,NaN
20250929035001,13.7,15.4,98.9,78266.22222222222,NaN
20250929035101,13.7,15.4,98.9,78263.125,NaN
20250929035202,13.7,15.3,98.9,78265.0,NaN
20250929035302,13.7,15.3,98.9,78265.14285714286,NaN
20250929035401,13.7,15.4,98.9,78265.57142857143,NaN
20250929035502,13.7,15.4,98.9,78269.375,NaN
20250929035601,13.7,15.4,98.9,78270.55555555556,NaN
20250929035702,13.7,15.4,98.9,78271.6,NaN
20250929035802,13.6,15.4,98.9,78278.125,NaN
20250929035902,13.6,15.4,98.9,78285.66666666667,NaN
20250929040001,13.6,15.3,98.9,78283.875,NaN
20250929040101,13.6,15.3,98.9,78284.28571428571,NaN
20250929040202,13.6,15.2,98.9,78283.28571428571,NaN
20250929040302,13.6,15.2,98.9,78281.125,NaN
20250929040401,13.6,15.2,98.9,78283.0,NaN
20250929040502,13.6,15.3,98.9,78285.42857142857,NaN
20250929040602,13.6,15.2,98.9,78288.0,NaN
20250929040701,13.6,15.3,98.9,78290.6,NaN
20250929040802,13.6,15.3,98.9,78293.28571428571,NaN
20250929040902,13.5,15.3,98.9,78295.44444444444,NaN
20250929041002,13.5,15.3,98.9,78295.16666666667,NaN
20250929041101,13.4,15.2,98.9,78299.57142857143,NaN
20250929041202,13.4,15.2,98.9,78298.875,NaN
20250929041301,13.4,15.1,98.9,78302.375,NaN
20250929041401,13.4,15.1,98.9,78303.125,NaN
20250929041501,13.4,15.1,98.9,78302.25,NaN
20250929041602,13.4,15.1,98.9,78301.77777777778,NaN
20250929041701,13.4,15.1,98.9,78304.33333333333,NaN
20250929041801,13.4,15.1,98.9,78303.88888888889,NaN
20250929041901,13.4,15,98.9,78300.0,NaN
20250929042002,13.4,15,98.9,78300.28571428571,NaN
20250929042102,13.4,15,98.9,78298.28571428571,NaN
20250929042202,13.4,15,98.9,78296.25,NaN
20250929042302,13.3,14.9,98.9,78288.55555555556,NaN
20250929042402,13.3,15,98.9,78288.66666666667,NaN
20250929042502,13.3,15,98.9,78292.85714285714,NaN
20250929042602,13.3,15,98.9,78296.1,NaN
20250929042701,13.2,14.9,98.9,78295.375,NaN
20250929042802,13.2,14.9,98.9,78296.125,NaN
20250929042902,13.2,14.9,98.9,78296.5,NaN
20250929043002,13.2,14.9,98.9,78295.28571428571,NaN
20250929043102,13.2,14.9,98.9,78288.0,NaN
20250929043202,13.2,14.8,98.9,78284.125,NaN
20250929043302,13.2,14.8,98.9,78289.875,NaN
20250929043402,13.3,14.9,98.9,78286.83333333333,NaN
20250929043502,13.2,14.8,98.9,78284.5,NaN
20250929043601,13.2,14.8,98.9,78285.0,NaN
20250929043701,13.2,14.9,98.9,78288.0,NaN
20250929043801,13.2,14.9,98.9,78286.28571428571,NaN
20250929043901,13.2,14.9,98.9,78286.25,NaN
20250929044002,13.1,14.9,98.9,78284.875,NaN
20250929044102,13.1,14.8,98.9,78287.25,NaN
20250929044202,13.1,14.8,98.9,78287.44444444444,NaN
20250929044301,13.1,14.8,98.9,78286.0,NaN
20250929044401,13.1,14.9,98.9,78294.28571428571,NaN
20250929044501,13.1,14.9,98.9,78296.16666666667,NaN
20250929044602,13.1,14.9,98.9,78297.0,NaN
20250929044701,13.1,14.8,98.9,78300.16666666667,NaN
20250929044802,13.1,14.7,98.9,78302.44444444444,NaN
20250929044901,13.1,14.7,98.9,78301.44444444444,NaN
20250929045001,13.1,14.8,98.9,78305.5,NaN
20250929045101,13.1,14.8,98.9,78305.42857142857,NaN
20250929045202,13.1,14.8,98.9,78306.33333333333,NaN
20250929045301,13.1,14.8,98.9,78308.5,NaN
20250929045402,13.1,14.7,98.9,78308.0,NaN
20250929045502,13.2,14.7,98.9,78307.85714285714,NaN
20250929045601,13.2,14.7,98.9,78311.125,NaN
20250929045702,13.2,14.7,98.9,78311.5,NaN
20250929045802,13.1,14.7,98.9,78312.625,NaN
20250929045902,13.1,14.7,98.9,78312.71428571429,NaN
20250929050002,13.1,14.8,98.9,78320.5,NaN
20250929050102,13.1,14.7,98.9,78315.55555555556,NaN
20250929050202,13.1,14.7,98.9,78316.71428571429,NaN
20250929050301,13.1,14.7,98.9,78320.14285714286,NaN
20250929050402,13.1,14.7,98.9,78319.14285714286,NaN
20250929050502,13,14.7,98.9,78320.22222222222,NaN
20250929050602,13,14.7,98.9,78317.88888888889,NaN
20250929050702,13,14.7,98.9,78316.11111111111,NaN
20250929050801,13,14.6,98.9,78314.66666666667,NaN
20250929050902,13,14.6,98.9,78313.5,NaN
20250929051001,13,14.6,98.9,78318.0,NaN
20250929051102,13,14.6,98.9,78313.85714285714,NaN
20250929051201,13,14.6,98.9,78314.125,NaN
20250929051301,13,14.6,98.9,78321.125,NaN
20250929051402,13,14.6,98.9,78321.57142857143,NaN
20250929051502,13,14.6,98.9,78322.375,NaN
20250929051601,13,14.6,98.9,78318.66666666667,NaN
20250929051702,13,14.6,98.9,78319.5,NaN
20250929051801,13,14.6,98.9,78315.42857142857,NaN
20250929051901,13,14.6,98.9,78314.75,NaN
20250929052002,13,14.6,98.9,78314.875,NaN
20250929052102,13,14.6,98.9,78306.6,NaN
20250929052201,13,14.6,98.9,78310.25,NaN
20250929052302,13,14.6,98.9,78312.125,NaN
20250929052402,13,14.7,98.9,78312.42857142857,NaN
20250929052501,13,14.7,98.9,78315.5,NaN
20250929052602,12.9,14.6,98.9,78321.66666666667,NaN
20250929052702,12.9,14.6,98.9,78318.3,NaN
20250929052801,12.9,14.6,98.9,78317.11111111111,NaN
20250929052901,12.9,14.6,98.9,78320.25,NaN
20250929053001,12.9,14.6,98.9,78321.125,NaN
20250929053102,12.9,14.6,98.9,78322.625,NaN
20250929053201,13,14.6,98.9,78321.57142857143,NaN
20250929053302,13,14.5,98.9,78321.75,NaN
20250929053401,13,14.5,98.9,78322.0,NaN
20250929053502,13,14.5,98.9,78317.5,NaN
20250929053602,13,14.6,98.9,78316.88888888889,NaN
20250929053702,12.9,14.5,98.9,78317.0,NaN
20250929053802,12.9,14.6,98.9,78320.14285714286,NaN
20250929053902,12.9,14.6,98.9,78316.77777777778,NaN
20250929054002,12.9,14.6,98.9,78313.625,NaN
20250929054101,12.9,14.6,98.9,78313.33333333333,NaN
20250929054202,13,14.6,98.9,78313.625,NaN
20250929054301,13,14.6,98.9,78314.0,NaN
20250929054401,13,14.6,98.9,78314.85714285714,NaN
20250929054502,12.9,14.6,98.9,78316.42857142857,NaN
20250929054602,12.9,14.5,98.9,78320.25,NaN
20250929054701,12.9,14.6,98.9,78323.0,NaN
20250929054802,12.9,14.7,98.9,78327.0,NaN
20250929054902,12.9,14.6,98.9,78326.25,NaN
20250929055001,12.9,14.6,98.9,78325.0,NaN
20250929055102,12.9,14.6,98.9,78326.33333333333,NaN
20250929055202,12.9,14.6,98.9,78322.16666666667,NaN
20250929055302,12.9,14.6,98.9,78325.22222222222,NaN
20250929055401,12.9,14.6,98.9,78328.25,NaN
20250929055502,12.9,14.6,98.9,78327.0,NaN
20250929055601,12.9,14.6,98.9,78328.75,NaN
20250929055702,12.9,14.6,98.9,78330.0,NaN
20250929055801,12.9,14.6,98.9,78332.44444444444,NaN
20250929055901,12.8,14.5,98.9,78330.28571428571,NaN
20250929060001,12.8,14.4,98.9,78331.44444444444,NaN
20250929060101,12.8,14.4,98.9,78333.75,NaN
20250929060202,12.8,14.5,98.9,78334.75,NaN
20250929060302,12.8,14.5,98.9,78332.57142857143,NaN
20250929060401,12.8,14.4,98.9,78333.0,NaN
20250929060501,12.8,14.4,98.9,78333.88888888889,NaN
20250929060602,12.8,14.4,98.9,78336.125,NaN
20250929060702,12.8,14.4,98.9,78336.85714285714,NaN
20250929060802,12.8,14.5,98.9,78341.6,NaN
20250929060902,12.8,14.5,98.9,78339.22222222222,NaN
20250929061001,12.9,14.5,98.9,78338.625,NaN
20250929061102,12.9,14.5,98.9,78335.5,NaN
20250929061201,12.8,14.5,98.9,78337.875,NaN
20250929061302,12.8,14.4,98.9,78342.125,NaN
20250929061402,12.8,14.4,98.9,78340.83333333333,NaN
20250929061501,12.8,14.4,98.9,78344.5,NaN
20250929061601,12.9,14.4,98.9,78342.85714285714,NaN
20250929061702,12.9,14.4,98.9,78349.14285714286,NaN
20250929061802,12.9,14.4,98.9,78351.0,NaN
20250929061902,12.9,14.4,98.9,78354.42857142857,NaN
20250929062002,12.9,14.5,98.9,78355.0,NaN
20250929062102,12.9,14.6,98.9,78360.14285714286,NaN
20250929062201,12.9,14.6,98.9,78360.71428571429,NaN
20250929062302,12.9,14.5,98.9,78361.57142857143,NaN
20250929062401,13,14.5,98.9,78360.71428571429,NaN
20250929062502,13,14.5,98.9,78359.16666666667,NaN
20250929062602,13,14.5,98.9,78361.16666666667,NaN
20250929062701,13,14.6,98.9,78365.0,NaN
20250929062802,13,14.6,98.9,78365.0,NaN
20250929062901,13,14.6,98.9,78364.0,NaN
20250929063001,13.1,14.6,98.9,78363.22222222222,NaN
20250929063102,13.1,14.6,98.9,78366.75,NaN
20250929063201,13.1,14.7,98.9,78367.22222222222,NaN
20250929063302,13.1,14.7,98.9,78368.71428571429,NaN
20250929063402,13.1,14.6,98.9,78363.85714285714,NaN
20250929063502,13.1,14.7,98.9,78365.33333333333,NaN
20250929063601,13.1,14.8,98.9,78363.16666666667,NaN
20250929063701,13.1,14.8,98.9,78365.0,NaN
20250929063802,13.1,14.7,98.9,78359.28571428571,NaN
20250929063901,13.1,14.7,98.9,78355.33333333333,NaN
20250929064001,13.2,14.7,98.9,78358.66666666667,NaN
20250929064102,13.2,14.7,98.9,78357.5,NaN
20250929064202,13.2,14.8,98.9,78358.66666666667,NaN
20250929064301,13.2,14.8,98.9,78358.71428571429,NaN
20250929064402,13.2,14.8,98.9,78356.57142857143,NaN
20250929064502,13.3,14.8,98.9,78359.85714285714,NaN
20250929064601,13.3,14.8,98.9,78364.125,NaN
20250929064702,13.3,14.8,98.9,78368.22222222222,NaN
20250929064801,13.3,14.8,98.9,78369.9,NaN
20250929064902,13.3,14.8,98.9,78368.5,NaN
20250929065002,13.3,14.8,98.9,78374.4,NaN
20250929065101,13.4,14.8,98.9,78372.11111111111,NaN
20250929065201,13.4,14.9,98.9,78373.0,NaN
20250929065302,13.4,14.9,98.9,78376.875,NaN
20250929065401,13.5,14.9,98.9,78379.66666666667,NaN
20250929065502,13.5,15,98.9,78376.66666666667,NaN
20250929065601,13.5,15,98.9,78372.66666666667,NaN
20250929065702,13.5,15,98.9,78373.66666666667,NaN
20250929065802,13.5,15,98.9,78373.5,NaN
20250929065902,13.5,15,98.9,78369.25,NaN
20250929070001,13.6,15.1,98.9,78369.71428571429,NaN
20250929070101,13.6,15.2,98.9,78368.33333333333,NaN
20250929070202,13.6,15.2,98.9,78364.33333333333,NaN
20250929070302,13.6,15.2,98.9,78366.0,NaN
20250929070402,13.6,15.2,98.9,78366.44444444444,NaN
20250929070501,13.6,15.2,98.9,78367.375,NaN
20250929070601,13.6,15.2,98.9,78367.22222222222,NaN
20250929070701,13.7,15.3,98.9,78370.5,NaN
20250929070801,13.7,15.3,98.9,78368.22222222222,NaN
20250929070901,13.8,15.3,98.9,78368.0,NaN
20250929071002,13.8,15.4,98.9,78368.33333333333,NaN
20250929071101,13.9,15.5,98.9,78365.6,NaN
20250929071202,13.9,15.5,98.9,78367.55555555556,NaN
20250929071301,13.9,15.5,98.9,78368.0,NaN
20250929071402,13.9,15.4,98.9,78370.0,NaN
20250929071502,14,15.4,98.9,78370.42857142857,NaN
20250929071602,14,15.4,98.9,78371.42857142857,NaN
20250929071701,14,15.4,98.9,78374.77777777778,NaN
20250929071802,14.1,15.4,98.9,78375.42857142857,NaN
20250929071902,14.1,15.4,98.9,78376.5,NaN
20250929072002,14.1,15.5,98.9,78371.6,NaN
20250929072101,14.2,15.5,98.9,78377.375,NaN
20250929072202,14.2,15.5,98.9,78376.5,NaN
20250929072302,14.2,15.5,98.9,78379.66666666667,NaN
20250929072401,14.3,15.5,98.9,78376.1,NaN
20250929072502,14.3,15.6,98.9,78376.25,NaN
20250929072602,14.3,15.6,98.9,78380.57142857143,NaN
20250929072701,14.4,15.7,98.9,78383.57142857143,NaN
20250929072802,14.4,15.7,98.9,78384.42857142857,NaN
20250929072902,14.4,15.8,98.9,78379.16666666667,NaN
20250929073001,14.5,15.8,98.9,78378.0,NaN
20250929073102,14.5,15.8,98.9,78380.16666666667,NaN
20250929073201,14.5,15.9,98.9,78377.25,NaN
20250929073301,14.5,15.9,98.9,78380.16666666667,NaN
20250929073402,14.6,15.9,98.9,78377.75,NaN
20250929073502,14.6,15.9,98.9,78379.625,NaN
20250929073601,14.6,15.9,98.9,78386.71428571429,NaN
20250929073702,14.6,15.9,98.9,78382.5,NaN
20250929073801,14.6,15.9,98.9,78385.375,NaN
20250929073901,14.6,15.9,98.9,78382.5,NaN
20250929074002,14.7,16,98.9,78383.71428571429,NaN
20250929074102,14.7,16,98.9,78388.16666666667,NaN
20250929074202,14.7,16,98.9,78383.85714285714,NaN
20250929074301,14.7,16.1,98.9,78385.77777777778,NaN
20250929074401,14.7,16.1,98.9,78388.28571428571,NaN
20250929074502,14.8,16.1,98.9,78387.71428571429,NaN
20250929074602,14.8,16.1,98.9,78390.0,NaN
20250929074702,14.8,16.2,98.9,78391.375,NaN
20250929074802,14.8,16.2,98.9,78392.42857142857,NaN
20250929074901,14.8,16.3,98.9,78391.6,NaN
20250929075002,14.8,16.3,98.9,78392.66666666667,NaN
20250929075102,14.8,16.3,98.9,78392.88888888889,NaN
20250929075201,14.9,16.4,98.9,78392.0,NaN
20250929075302,14.9,16.4,98.9,78396.66666666667,NaN
20250929075401,14.9,16.3,98.9,78394.14285714286,NaN
20250929075502,14.9,16.4,98.9,78395.33333333333,NaN
20250929075602,14.9,16.3,98.9,78398.85714285714,NaN
20250929075702,14.9,16.3,98.9,78399.5,NaN
20250929075801,14.9,16.4,98.9,78397.42857142857,NaN
20250929075901,14.9,16.4,98.9,78401.14285714286,NaN
20250929080001,15,16.4,98.9,78399.57142857143,NaN
20250929080101,15,16.4,98.9,78400.11111111111,NaN
20250929080201,15,16.4,98.9,78405.71428571429,NaN
20250929080301,15,16.4,98.9,78404.16666666667,NaN
20250929080402,15.1,16.5,98.9,78401.83333333333,NaN
20250929080502,15.1,16.5,98.9,78405.14285714286,NaN
20250929080602,15.1,16.5,98.9,78401.75,NaN
20250929080702,15.1,16.5,98.9,78403.85714285714,NaN
20250929080802,15.1,16.5,98.9,78408.875,NaN
20250929080901,15.2,16.5,98.9,78404.57142857143,NaN
20250929081001,15.2,16.5,98.9,78407.42857142857,NaN
20250929081102,15.2,16.5,98.9,78409.22222222222,NaN
20250929081202,15.3,16.6,98.9,78414.75,NaN
20250929081301,15.3,16.6,98.9,78408.875,NaN
20250929081401,15.3,16.6,98.9,78409.71428571429,NaN
20250929081502,15.3,16.7,98.9,78408.75,NaN
20250929081602,15.3,16.7,98.9,78408.0,NaN
20250929081701,15.3,16.7,98.9,78409.14285714286,NaN
